time_trame,gyro_x_1,gyro_y_1,gyro_z_1,gyro_x_2,gyro_y_2,gyro_z_2,gyro_x_3,gyro_y_3,gyro_z_3,gyro_x_4,gyro_y_4,gyro_z_4,gyro_x_5,gyro_y_5,gyro_z_5,gyro_x_6,gyro_y_6,gyro_z_6,gyro_x_7,gyro_y_7,gyro_z_7,gyro_x_8,gyro_y_8,gyro_z_8,gyro_x_9,gyro_y_9,gyro_z_9,gyro_x_10,gyro_y_10,gyro_z_10,gyro_x_11,gyro_y_11,gyro_z_11,gyro_x_12,gyro_y_12,gyro_z_12,gyro_x_13,gyro_y_13,gyro_z_13,gyro_x_14,gyro_y_14,gyro_z_14,gyro_x_15,gyro_y_15,gyro_z_15,gyro_x_16,gyro_y_16,gyro_z_16,gyro_x_17,gyro_y_17,gyro_z_17,gyro_x_18,gyro_y_18,gyro_z_18,gyro_x_19,gyro_y_19,gyro_z_19,gyro_x_20,gyro_y_20,gyro_z_20
1728658527000,-125.44,-17.92,89.6,-125.44,-17.92,107.52,-125.44,-35.84,107.52,-17.92,-17.92,107.52,17.92,17.92,71.68,-17.92,35.84,89.6,17.92,35.84,71.68,17.92,17.92,35.84,0,17.92,17.92,17.92,0,0,17.92,-17.92,-17.92,-17.92,-35.84,-17.92,-71.68,-53.76,-17.92,-35.84,-71.68,-17.92,17.92,-71.68,-17.92,71.68,-53.76,-35.84,125.44,-53.76,-17.92,179.2,-53.76,-17.92,232.96,-71.68,-71.68,340.48,-232.96,-143.36
1728658528000,931.84,-161.28,-161.28,824.32,232.96,-215.04,322.56,197.12,-71.68,232.96,-89.6,-89.6,161.28,-143.36,-215.04,161.28,143.36,-89.6,232.96,107.52,-107.52,143.36,89.6,-35.84,71.68,35.84,0,35.84,0,17.92,-17.92,-17.92,0,-35.84,-17.92,-17.92,-35.84,-17.92,-17.92,-35.84,-35.84,-17.92,-53.76,-35.84,0,-53.76,-35.84,35.84,-71.68,-53.76,53.76,-89.6,-53.76,71.68,-107.52,-53.76,71.68,-107.52,-53.76,89.6
1728658529000,-107.52,-53.76,89.6,-107.52,-53.76,89.6,-107.52,-53.76,71.68,-107.52,-35.84,53.76,-107.52,-35.84,53.76,-107.52,-35.84,53.76,-107.52,-35.84,53.76,-107.52,-35.84,53.76,-107.52,-17.92,53.76,-107.52,0,71.68,-89.6,0,71.68,-107.52,0,71.68,-71.68,0,53.76,-71.68,-17.92,35.84,-53.76,-17.92,35.84,-71.68,-17.92,53.76,-71.68,-17.92,53.76,-53.76,-17.92,53.76,-53.76,-17.92,35.84,-53.76,0,35.84
1728658530000,-53.76,17.92,35.84,-35.84,17.92,35.84,-35.84,35.84,17.92,-35.84,0,17.92,-35.84,0,17.92,-35.84,0,17.92,-35.84,-17.92,35.84,-35.84,-17.92,17.92,-35.84,-17.92,17.92,-35.84,-17.92,17.92,-35.84,-17.92,17.92,-35.84,-17.92,17.92,-35.84,-17.92,17.92,-35.84,0,17.92,-35.84,0,0,-35.84,0,0,-35.84,0,0,-17.92,0,0,-17.92,0,0,-17.92,0,0
1728658531000,0,0,0,0,17.92,0,0,17.92,0,0,17.92,0,0,0,0,0,0,0,0,0,0,0,0,0,-17.92,0,0,0,0,0,0,0,0,0,0,0,17.92,0,0,17.92,0,0,17.92,0,0,17.92,0,0,17.92,0,0,17.92,0,0,17.92,0,0,0,0,0
1728658532000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1728658533000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17.92,0,0,-17.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1728658534000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1728658535000,0,0,0,0,0,0,0,17.92,0,0,17.92,0,0,17.92,-17.92,0,17.92,-17.92,0,17.92,-17.92,0,17.92,-17.92,0,0,-17.92,-17.92,0,-17.92,-17.92,0,0,-35.84,-17.92,0,-35.84,-17.92,0,-53.76,-17.92,17.92,-71.68,-17.92,35.84,-71.68,-17.92,35.84,-71.68,-17.92,53.76,-71.68,-17.92,53.76,-53.76,0,35.84,-17.92,0,35.84
1728658536000,-17.92,17.92,35.84,17.92,17.92,53.76,0,17.92,35.84,35.84,35.84,35.84,35.84,35.84,17.92,17.92,35.84,17.92,35.84,35.84,17.92,17.92,35.84,0,17.92,17.92,0,17.92,0,-17.92,-17.92,-17.92,-17.92,-71.68,-53.76,-17.92,17.92,17.92,-35.84,53.76,-35.84,-53.76,125.44,-89.6,-71.68,232.96,-125.44,-89.6,215.04,-250.88,-161.28,537.6,-322.56,-179.2,537.6,125.44,-197.12,394.24,17.92,-107.52
1728658537000,501.76,215.04,-143.36,304.64,0,-89.6,215.04,53.76,-89.6,322.56,35.84,17.92,465.92,143.36,-35.84,125.44,71.68,-17.92,35.84,17.92,35.84,-35.84,0,53.76,-89.6,-17.92,35.84,-89.6,-35.84,35.84,-71.68,-53.76,35.84,-71.68,-53.76,35.84,-53.76,-53.76,35.84,-89.6,-35.84,53.76,-71.68,-17.92,71.68,-89.6,-35.84,53.76,-89.6,-17.92,71.68,-107.52,-17.92,71.68,-89.6,-17.92,71.68,-107.52,-35.84,71.68
1728658538000,-107.52,-17.92,71.68,-107.52,-17.92,71.68,-107.52,-17.92,89.6,-107.52,-17.92,89.6,-107.52,-17.92,89.6,-89.6,-17.92,71.68,-89.6,-17.92,71.68,-71.68,-17.92,71.68,-89.6,-17.92,53.76,-71.68,-17.92,53.76,-71.68,-17.92,53.76,-71.68,-17.92,53.76,-71.68,0,53.76,-53.76,0,35.84,-53.76,0,35.84,-53.76,0,17.92,-53.76,0,17.92,-35.84,0,17.92,-17.92,0,0,-17.92,0,0
1728658539000,-17.92,0,0,-17.92,0,17.92,-35.84,0,17.92,-35.84,0,17.92,-35.84,0,17.92,-35.84,0,17.92,-17.92,-17.92,17.92,-17.92,-17.92,17.92,0,-17.92,0,0,-17.92,0,17.92,0,0,35.84,17.92,-17.92,53.76,17.92,-17.92,53.76,17.92,-17.92,71.68,17.92,-35.84,71.68,17.92,-35.84,53.76,17.92,-17.92,35.84,17.92,-17.92,35.84,0,-17.92,17.92,0,0
1728658540000,17.92,0,-17.92,35.84,0,-17.92,35.84,0,-17.92,35.84,-17.92,-17.92,35.84,-17.92,-35.84,35.84,-17.92,-35.84,35.84,-17.92,-35.84,17.92,-17.92,-35.84,17.92,0,-17.92,0,0,-17.92,0,0,-17.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17.92,0,0,-17.92,0,0
1728658541000,-17.92,0,0,-17.92,0,0,-17.92,0,0,-17.92,0,0,-17.92,0,0,-17.92,0,0,-17.92,0,0,-17.92,0,0,-17.92,17.92,17.92,-17.92,17.92,17.92,-35.84,17.92,17.92,-35.84,17.92,17.92,-35.84,17.92,35.84,-53.76,0,35.84,-53.76,0,17.92,-53.76,0,17.92,-35.84,-17.92,17.92,-35.84,-17.92,17.92,-35.84,-17.92,17.92,-35.84,-17.92,17.92
1728658542000,-35.84,0,17.92,-35.84,-17.92,17.92,-35.84,0,17.92,-35.84,0,17.92,-35.84,0,17.92,-35.84,0,17.92,-35.84,0,17.92,-35.84,0,17.92,-35.84,0,17.92,-17.92,0,35.84,-17.92,17.92,35.84,-17.92,17.92,35.84,-17.92,17.92,35.84,-17.92,0,35.84,-17.92,0,35.84,-17.92,0,17.92,0,0,17.92,0,0,0,0,0,0,-17.92,0,0
1728658543000,-53.76,-17.92,-17.92,-35.84,-35.84,-17.92,0,-35.84,-17.92,35.84,-35.84,-17.92,71.68,-53.76,-35.84,107.52,-53.76,-53.76,161.28,-53.76,-71.68,215.04,-89.6,-89.6,340.48,-125.44,-161.28,698.88,-143.36,-232.96,376.32,125.44,-179.2,143.36,161.28,-125.44,143.36,0,-71.68,161.28,215.04,-71.68,143.36,125.44,-17.92,250.88,-107.52,-17.92,143.36,53.76,-17.92,71.68,17.92,17.92,0,0,53.76,-53.76,-17.92,89.6
1728658544000,-71.68,-35.84,71.68,-71.68,-35.84,53.76,-71.68,-53.76,17.92,-71.68,-53.76,17.92,-71.68,-53.76,17.92,-53.76,-53.76,35.84,-35.84,-53.76,53.76,-35.84,-35.84,53.76,-35.84,0,53.76,-35.84,-17.92,71.68,-17.92,-17.92,71.68,-35.84,0,71.68,-35.84,0,53.76,-35.84,-17.92,53.76,-17.92,-17.92,35.84,-17.92,-17.92,17.92,0,-17.92,17.92,0,-17.92,17.92,17.92,-17.92,17.92,17.92,-17.92,0
1728658545000,17.92,-17.92,0,35.84,0,0,35.84,0,0,35.84,17.92,0,35.84,17.92,-17.92,35.84,17.92,-17.92,17.92,17.92,-17.92,17.92,0,-17.92,17.92,0,-17.92,17.92,0,-17.92,0,-17.92,-17.92,17.92,-17.92,-17.92,0,-17.92,-17.92,0,-17.92,0,0,-17.92,0,-17.92,-17.92,0,-17.92,0,0,-35.84,0,17.92,-35.84,0,17.92,-35.84,0,17.92
1728658546000,-35.84,0,17.92,-35.84,0,17.92,-35.84,0,17.92,-35.84,0,17.92,-35.84,0,17.92,-17.92,0,17.92,-17.92,17.92,17.92,0,17.92,0,0,17.92,0,0,17.92,0,0,17.92,0,-17.92,0,0,-17.92,0,17.92,-17.92,0,17.92,-17.92,-17.92,17.92,-35.84,-17.92,17.92,-35.84,-17.92,17.92,-17.92,-17.92,17.92,0,0,0,0,0,0
1728658547000,17.92,0,-17.92,0,0,-17.92,0,0,-17.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17.92,0,0,-17.92,0,0,-17.92,0,0,-17.92,0,0,-17.92,0,0,-17.92,0,0,-17.92,0,0,-17.92,0,0,-17.92,0,0,-17.92,0,0,-17.92,0,0
1728658548000,-17.92,0,0,-17.92,0,0,-17.92,0,0,-17.92,0,17.92,-35.84,0,17.92,-35.84,0,17.92,-35.84,0,17.92,-35.84,0,17.92,-35.84,0,17.92,-53.76,0,35.84,-53.76,0,35.84,-53.76,0,17.92,-53.76,-17.92,17.92,-53.76,-17.92,17.92,-53.76,-17.92,17.92,-35.84,0,17.92,-35.84,0,17.92,-35.84,0,17.92,-35.84,0,17.92,-35.84,0,17.92
1728658549000,-35.84,0,17.92,-35.84,0,17.92,-35.84,-17.92,17.92,-17.92,-17.92,17.92,-17.92,-17.92,17.92,-17.92,0,17.92,-17.92,0,17.92,-17.92,-17.92,17.92,-17.92,0,17.92,0,-17.92,17.92,0,0,17.92,0,0,17.92,0,0,17.92,0,0,17.92,0,0,17.92,0,0,17.92,0,0,17.92,-17.92,0,0,-17.92,0,0,-35.84,0,0
1728658550000,-17.92,17.92,0,-17.92,17.92,0,-17.92,17.92,0,-17.92,17.92,-17.92,-17.92,17.92,0,-17.92,17.92,0,-17.92,17.92,0,0,0,0,35.84,0,-17.92,89.6,-17.92,-35.84,125.44,-35.84,-71.68,179.2,-53.76,-107.52,304.64,-143.36,-215.04,394.24,-232.96,-340.48,555.52,71.68,-286.72,483.84,125.44,-161.28,215.04,143.36,-125.44,232.96,35.84,-107.52,412.16,143.36,-53.76,197.12,71.68,-89.6
1728658551000,143.36,17.92,-53.76,89.6,0,0,17.92,-35.84,17.92,0,-35.84,17.92,-17.92,-35.84,0,-35.84,-35.84,0,-35.84,-53.76,0,-35.84,-35.84,0,-35.84,-53.76,17.92,-35.84,-35.84,17.92,-35.84,-17.92,35.84,-53.76,-17.92,53.76,-53.76,-17.92,53.76,-71.68,-17.92,53.76,-71.68,-17.92,71.68,-71.68,-17.92,53.76,-71.68,-17.92,53.76,-71.68,0,53.76,-71.68,-17.92,35.84,-71.68,-17.92,35.84
1728658552000,-71.68,-17.92,35.84,-71.68,-17.92,35.84,-71.68,-17.92,35.84,-71.68,-17.92,53.76,-71.68,-17.92,53.76,-71.68,-17.92,53.76,-71.68,0,53.76,-53.76,0,53.76,-53.76,0,53.76,-35.84,0,53.76,-35.84,0,35.84,-17.92,0,35.84,-35.84,0,35.84,-35.84,-17.92,35.84,-35.84,-17.92,35.84,-35.84,-17.92,17.92,-53.76,-17.92,17.92,-35.84,-35.84,17.92,-35.84,-17.92,17.92,-17.92,0,17.92
1728658553000,-17.92,17.92,0,0,35.84,0,0,35.84,0,-17.92,17.92,17.92,-35.84,17.92,17.92,-35.84,17.92,17.92,-35.84,17.92,17.92,-35.84,0,17.92,-35.84,0,17.92,-35.84,0,17.92,-17.92,0,17.92,-17.92,-17.92,17.92,-17.92,0,17.92,-17.92,0,17.92,-17.92,0,0,-17.92,0,0,-17.92,0,0,-17.92,0,0,-17.92,0,0,-17.92,0,0
1728658554000,-17.92,0,0,-17.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.92,0
1728658555000,0,17.92,0,0,17.92,0,0,0,0,-17.92,0,17.92,-17.92,0,17.92,-35.84,0,17.92,-17.92,0,17.92,-17.92,0,17.92,-17.92,0,17.92,-17.92,-17.92,17.92,-35.84,0,17.92,-35.84,0,17.92,-35.84,0,17.92,-35.84,0,17.92,-35.84,0,17.92,-35.84,-17.92,35.84,-35.84,0,53.76,-35.84,17.92,71.68,-35.84,0,71.68,-35.84,17.92,71.68
1728658556000,-35.84,17.92,53.76,-35.84,17.92,53.76,-17.92,35.84,53.76,-17.92,17.92,35.84,0,35.84,17.92,-17.92,17.92,-17.92,0,0,-35.84,0,-17.92,-53.76,-35.84,-17.92,-53.76,17.92,-35.84,-71.68,53.76,-17.92,-71.68,107.52,-35.84,-89.6,179.2,-107.52,-107.52,322.56,-179.2,-197.12,483.84,-340.48,-430.08,591.36,35.84,-268.8,340.48,17.92,-161.28,430.08,322.56,-107.52,179.2,-179.2,-89.6,17.92,-89.6,-161.28
1728658557000,143.36,161.28,-53.76,125.44,-107.52,-71.68,107.52,0,17.92,0,0,35.84,-53.76,-17.92,35.84,-53.76,-17.92,17.92,-35.84,-17.92,17.92,-53.76,-35.84,17.92,-35.84,-35.84,35.84,-35.84,-35.84,35.84,-35.84,-35.84,53.76,-35.84,-35.84,53.76,-35.84,-35.84,53.76,-53.76,-35.84,35.84,-35.84,-35.84,35.84,-35.84,-17.92,17.92,-53.76,-35.84,17.92,-53.76,-35.84,17.92,-53.76,-35.84,17.92,-53.76,-35.84,17.92
1728658558000,-53.76,-35.84,35.84,-53.76,-35.84,35.84,-53.76,-17.92,53.76,-71.68,-35.84,53.76,-71.68,-35.84,53.76,-71.68,-35.84,53.76,-53.76,-35.84,71.68,-53.76,-17.92,53.76,-53.76,-17.92,53.76,-35.84,-17.92,35.84,-17.92,-17.92,35.84,-17.92,-17.92,17.92,-17.92,-17.92,35.84,-35.84,0,35.84,-35.84,-35.84,17.92,-17.92,-17.92,0,0,0,0,0,35.84,-17.92,17.92,35.84,-17.92,17.92,35.84,-35.84
1728658559000,17.92,53.76,-35.84,17.92,53.76,-35.84,17.92,71.68,-17.92,17.92,53.76,0,0,35.84,0,0,35.84,17.92,17.92,53.76,17.92,17.92,53.76,17.92,53.76,125.44,0,89.6,125.44,-17.92,89.6,125.44,0,71.68,125.44,0,71.68,125.44,0,53.76,107.52,0,53.76,107.52,0,53.76,89.6,0,53.76,71.68,0,35.84,71.68,0,35.84,53.76,-17.92,35.84,35.84,0
1728658560000,0,35.84,0,0,0,0,-35.84,-17.92,0,-53.76,-35.84,17.92,-89.6,-35.84,17.92,-89.6,-53.76,17.92,-89.6,-53.76,17.92,-71.68,-53.76,17.92,-71.68,-71.68,17.92,-71.68,-89.6,17.92,-71.68,-107.52,35.84,-35.84,-107.52,17.92,-17.92,-107.52,17.92,-17.92,-107.52,0,0,-107.52,0,17.92,-107.52,-17.92,35.84,-107.52,-17.92,53.76,-107.52,-35.84,53.76,-89.6,-35.84,53.76,-71.68,-35.84
1728658561000,53.76,-53.76,-35.84,53.76,-35.84,-35.84,53.76,-17.92,-35.84,53.76,0,-35.84,53.76,-17.92,-35.84,53.76,0,-35.84,53.76,0,-35.84,35.84,17.92,-35.84,35.84,17.92,-35.84,35.84,0,-35.84,17.92,0,-35.84,17.92,-17.92,-17.92,35.84,-35.84,-17.92,35.84,-17.92,-17.92,17.92,-17.92,-17.92,0,0,0,0,0,0,0,0,0,17.92,0,0,17.92,17.92,0
1728658562000,17.92,17.92,-17.92,17.92,17.92,-17.92,35.84,17.92,-17.92,35.84,17.92,-17.92,35.84,0,-17.92,35.84,0,-17.92,35.84,0,0,35.84,0,0,35.84,0,0,0,0,17.92,0,17.92,17.92,0,17.92,0,0,35.84,17.92,0,35.84,17.92,-17.92,17.92,0,-17.92,17.92,0,-17.92,17.92,17.92,-17.92,17.92,0,-17.92,17.92,0,-17.92,0,0
1728658563000,-17.92,0,0,-17.92,0,0,-17.92,0,0,-17.92,0,0,-17.92,0,0,-17.92,17.92,17.92,-17.92,17.92,17.92,-17.92,17.92,17.92,-17.92,17.92,0,-17.92,17.92,0,-17.92,17.92,17.92,-17.92,0,17.92,0,0,17.92,0,17.92,17.92,0,0,0,0,0,0,0,0,0,17.92,0,0,17.92,0,-17.92,17.92,0,-17.92
1728658564000,17.92,0,-17.92,17.92,0,-17.92,17.92,0,-17.92,17.92,0,-17.92,17.92,0,-17.92,17.92,0,-17.92,17.92,0,-17.92,17.92,0,-17.92,17.92,0,0,17.92,0,0,17.92,0,0,17.92,0,0,17.92,0,0,17.92,0,0,17.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.92,0,0
1728658565000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1728658566000,0,0,0,0,0,0,0,0,0,0,0,0,0,-17.92,0,0,0,0,0,-17.92,0,0,0,0,0,0,0,0,0,-17.92,0,0,-17.92,17.92,0,-17.92,17.92,0,-35.84,17.92,0,-35.84,35.84,0,-35.84,17.92,0,-35.84,17.92,0,-35.84,17.92,0,-35.84,17.92,0,-17.92,0,0,-17.92
1728658567000,0,0,-17.92,0,0,0,-17.92,0,0,-17.92,0,0,-17.92,0,0,-17.92,0,0,-17.92,0,0,0,0,0,-17.92,0,0,-17.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1728658568000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1728658569000,0,0,0,0,0,0,0,0,0,0,0,0,-17.92,0,17.92,0,-17.92,0,0,0,0,0,0,0,0,0,0,0,0,0,17.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1728658570000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1728658571000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1728658572000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1728658573000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1728658574000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1728658575000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1728658576000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1728658577000,0,0,0,0,0,0,0,0,0,0,0,0,0,17.92,0,0,17.92,0,17.92,17.92,0,17.92,17.92,0,17.92,17.92,0,17.92,17.92,0,17.92,17.92,0,17.92,17.92,0,17.92,0,0,0,0,0,0,0,-17.92,17.92,0,-17.92,17.92,0,-17.92,35.84,0,-35.84,35.84,0,-35.84,35.84,0,-35.84
1728658578000,53.76,0,-35.84,53.76,0,-35.84,71.68,0,-53.76,71.68,0,-35.84,89.6,-17.92,-35.84,89.6,0,-53.76,89.6,0,-35.84,71.68,17.92,-35.84,71.68,17.92,-35.84,71.68,17.92,-35.84,53.76,35.84,-35.84,53.76,35.84,-35.84,53.76,35.84,-35.84,53.76,35.84,-35.84,53.76,17.92,-35.84,53.76,17.92,-17.92,35.84,17.92,-17.92,35.84,17.92,-17.92,35.84,0,-17.92,17.92,0,-17.92
1728658579000,17.92,-17.92,-17.92,17.92,-17.92,-17.92,17.92,-17.92,-17.92,17.92,0,-35.84,17.92,0,-35.84,17.92,0,-35.84,17.92,0,-17.92,0,0,-17.92,0,0,-17.92,0,0,-17.92,0,0,0,0,0,0,0,0,0,0,0,0,-17.92,0,0,-17.92,-35.84,0,-17.92,-35.84,0,-17.92,0,0,-35.84,17.92,17.92,-35.84,17.92,35.84
1728658580000,-17.92,17.92,17.92,0,17.92,17.92,0,17.92,17.92,0,17.92,17.92,0,17.92,0,0,17.92,0,0,17.92,0,0,0,17.92,0,0,17.92,17.92,-17.92,17.92,0,-17.92,17.92,17.92,0,0,0,17.92,0,0,0,0,-17.92,0,17.92,-17.92,17.92,17.92,-17.92,17.92,35.84,-35.84,35.84,53.76,-35.84,35.84,53.76,-35.84,53.76,71.68
1728658581000,-35.84,35.84,71.68,-35.84,35.84,71.68,-53.76,35.84,89.6,-53.76,53.76,89.6,-35.84,89.6,89.6,-35.84,107.52,89.6,-17.92,107.52,53.76,0,107.52,35.84,17.92,89.6,17.92,35.84,71.68,17.92,35.84,53.76,0,53.76,17.92,17.92,35.84,17.92,35.84,17.92,17.92,17.92,35.84,0,17.92,17.92,0,17.92,0,0,17.92,-17.92,-17.92,17.92,-35.84,-35.84,0,-53.76,-35.84,0
1728658582000,-53.76,-53.76,0,-53.76,-53.76,0,-71.68,-71.68,0,-71.68,-89.6,0,-71.68,-107.52,-17.92,-71.68,-107.52,-17.92,-71.68,-125.44,-17.92,-71.68,-107.52,-17.92,-53.76,-89.6,-17.92,-35.84,-71.68,-17.92,-35.84,-53.76,-17.92,-17.92,-53.76,0,-17.92,-53.76,17.92,0,-35.84,17.92,0,-17.92,17.92,17.92,0,17.92,17.92,0,17.92,17.92,0,17.92,35.84,17.92,17.92,17.92,17.92,17.92
1728658583000,17.92,17.92,17.92,17.92,17.92,17.92,0,17.92,17.92,0,0,17.92,0,-17.92,0,0,0,0,0,-17.92,0,0,-17.92,0,0,-17.92,0,0,0,0,0,0,0,0,17.92,0,0,17.92,0,0,17.92,0,35.84,0,-17.92,17.92,0,-17.92,17.92,0,0,0,0,0,0,0,0,-17.92,-17.92,0
1728658584000,-17.92,-17.92,0,-17.92,-17.92,0,-17.92,-17.92,0,-17.92,-17.92,0,-17.92,-17.92,0,-17.92,0,-17.92,-17.92,0,-17.92,-17.92,-17.92,-17.92,-17.92,0,0,-17.92,0,0,-17.92,0,0,-17.92,0,0,-17.92,0,0,0,-17.92,0,0,-17.92,0,0,-17.92,0,-17.92,-17.92,0,-17.92,-17.92,17.92,-35.84,-17.92,17.92,-53.76,0,35.84
1728658585000,-35.84,0,35.84,-17.92,17.92,17.92,-17.92,17.92,17.92,0,0,17.92,0,0,17.92,-17.92,0,17.92,-17.92,0,17.92,-17.92,0,17.92,-17.92,0,35.84,-17.92,0,17.92,-17.92,0,17.92,-17.92,0,17.92,-17.92,0,17.92,0,0,17.92,-17.92,0,0,0,-17.92,0,0,-17.92,-17.92,17.92,-17.92,-17.92,-35.84,-35.84,0,0,-17.92,0
1728658586000,17.92,17.92,-17.92,0,0,-17.92,-17.92,0,-17.92,-17.92,0,-35.84,0,0,-35.84,0,0,-35.84,0,0,-17.92,0,0,-17.92,17.92,17.92,-17.92,17.92,35.84,-17.92,0,17.92,0,0,17.92,0,-17.92,17.92,17.92,-17.92,0,17.92,-17.92,17.92,17.92,-17.92,0,17.92,-17.92,0,17.92,-17.92,0,17.92,-17.92,0,17.92,0,0,0
1728658587000,0,0,0,0,0,0,0,0,-17.92,0,0,-17.92,0,0,-17.92,0,0,-17.92,0,0,-17.92,0,0,-17.92,0,17.92,0,0,17.92,0,-17.92,17.92,0,-17.92,17.92,17.92,-35.84,17.92,17.92,-35.84,17.92,17.92,-35.84,17.92,17.92,-53.76,17.92,17.92,-53.76,17.92,17.92,-53.76,17.92,17.92,-53.76,17.92,17.92,-35.84,17.92,0
1728658588000,-35.84,17.92,17.92,-17.92,35.84,17.92,-17.92,35.84,35.84,-17.92,35.84,35.84,0,35.84,35.84,0,35.84,35.84,17.92,35.84,35.84,35.84,35.84,17.92,71.68,35.84,17.92,125.44,53.76,0,197.12,53.76,-35.84,286.72,71.68,-71.68,376.32,71.68,-89.6,430.08,0,-161.28,394.24,71.68,-179.2,53.76,-35.84,-161.28,197.12,35.84,-53.76,-161.28,161.28,-107.52,340.48,394.24,-143.36,197.12,89.6,-125.44
1728658589000,125.44,-35.84,-35.84,89.6,17.92,-17.92,35.84,0,0,17.92,0,35.84,-17.92,0,17.92,0,35.84,17.92,-35.84,0,17.92,-35.84,17.92,0,-53.76,0,0,-35.84,0,-17.92,-17.92,0,0,-17.92,17.92,-17.92,0,0,0,0,17.92,0,-17.92,0,0,0,0,0,-17.92,0,0,17.92,17.92,0,0,0,0,17.92,17.92,0
1728658590000,0,0,0,0,0,0,17.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17.92,17.92,0,-17.92,17.92,0,-35.84,17.92,0,-35.84,17.92,0,-53.76,17.92,17.92,-71.68,35.84,17.92,-71.68,35.84,35.84,-71.68,35.84,35.84,-89.6,17.92,53.76,-107.52,35.84,53.76,-89.6,17.92,53.76,-107.52,17.92,53.76
1728658591000,-107.52,17.92,53.76,-107.52,0,53.76,-107.52,0,53.76,-125.44,0,53.76,-125.44,-17.92,53.76,-125.44,-17.92,53.76,-125.44,0,71.68,-107.52,0,71.68,-107.52,-17.92,53.76,-89.6,-17.92,53.76,-71.68,-17.92,35.84,-53.76,0,17.92,-35.84,0,17.92,-17.92,0,17.92,0,0,0,17.92,0,0,17.92,17.92,0,35.84,17.92,0,35.84,17.92,-17.92,35.84,17.92,-17.92
