nothing_prob,throw_prob,swing_prob
0.9999999,9.441104e-08,3.7301175e-09
1.0,3.1437424e-12,1.9926096e-12
1.0,4.0262763e-10,6.893404e-11
1.0,2.6170226e-09,3.4358147e-09
1.0,6.65884e-10,9.088032e-12
1.0,6.5056016e-11,3.9867263e-12
1.0,1.4054177e-10,1.3818611e-11
1.0,1.4435374e-10,1.1901367e-12
1.0,2.947197e-11,2.985133e-13
1.0,1.3187716e-12,3.3490538e-14
1.0,1.7217091e-12,7.1795854e-14
1.0,5.465062e-08,1.9445514e-08
1.0,7.069402e-12,3.821484e-12
1.0,4.0478518e-10,9.953926e-13
1.0,2.0802375e-09,6.2024305e-12
0.9984743,0.0002610994,0.0012644958
0.99996567,8.191319e-06,2.6100513e-05
0.99997675,3.0931408e-06,2.0120056e-05
1.0,3.4736374e-09,7.345581e-11
0.90845174,0.091540776,7.427216e-06
1.0,7.553666e-09,6.242101e-10
0.99840206,0.0007952241,0.0008026636
1.0,6.0128382e-09,1.2629425e-11
1.0,2.4761398e-10,3.06167e-09
0.9998778,0.00011877851,3.3036154e-06
0.06400556,0.9351793,0.0008151731
1.0,4.091907e-09,1.5590694e-09
1.0,3.621474e-14,1.1780096e-15
0.9976515,0.00065900665,0.0016895344
0.8422358,0.0054444075,0.15231974
1.0,1.7700343e-08,2.0069848e-09
0.999571,0.00042047742,8.500096e-06
0.99999726,2.4858934e-06,1.7890787e-07
0.99520195,0.004298628,0.0004994832
0.9998197,0.0001106311,6.967056e-05
0.9957371,0.003637225,0.0006257273
0.9966846,0.0027824102,0.0005329409
0.9983962,0.0013382499,0.00026547958
0.9995167,0.00042417576,5.9095622e-05
0.984099,0.013916426,0.0019846088
0.9977436,0.0015034892,0.00075292704
0.97637206,0.0037897301,0.019838165
0.9999678,2.69218e-05,5.2063974e-06
