1728658339000,0.93696,0,-0.374784,0.93696,-0.187392,-0.562176,0.93696,-0.187392,-0.374784,0.93696,-0.187392,-0.374784,0.93696,0,-0.562176,0.93696,0,-0.562176,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.749568,0,-0.562176,0.93696,0,-0.374784,0.93696,0,-0.562176,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.562176,0.93696,0,-0.562176,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.562176,0.93696,0,-0.374784,0.93696,0,-0.562176,0.93696,0,-0.562176,0.93696,0,-0.562176,0.93696,0,-0.562176,0.93696,0,-0.562176,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.562176,0.93696,0,-0.562176,0.93696,0,-0.562176,0.93696,0,-0.562176,0.93696,0,-0.562176,0.93696,0,-0.562176,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.562176,0.93696,0,-0.562176,0.93696,0,-0.562176,0.93696,0,-0.562176,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.562176,0.93696,0,-0.562176,0.93696,0,-0.562176,0.93696,0,-0.562176,0.93696,0,-0.562176,0.93696,0,-0.562176,0.93696,0,-0.562176,0.93696,0,-0.562176,0.93696,0,-0.562176,0.93696,0,-0.562176,0.93696,0,-0.562176,0.93696,0,-0.562176,0.93696,0,-0.562176,0.93696,0,-0.562176,0.93696,0,-0.374784,0.749568,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.562176,0.93696,0,-0.562176,0.93696,0,-0.562176,0.93696,0,-0.562176,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.562176,0.93696,-0.187392,-0.562176,0.93696,-0.187392,-0.562176,0.749568,-0.187392,-0.562176,0.749568,-0.187392,-0.562176,0.749568,-0.187392,-0.562176,0.749568,0,-0.562176,0.562176,0,-0.562176,0.93696,0,-0.562176,1.124352,-0.187392,-0.562176,-17.92,17.92,0,0,17.92,0,0,17.92,0,0,17.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17.92,0,0,0,0,0,0,0,0,0,0,0,0,17.92,0,-35.84,0,0,-17.92,17.92,0,-17.92,17.92,-17.92,0,0,0
1728658340000,0.93696,-0.187392,-0.562176,0.93696,-0.187392,-0.562176,0.93696,0,-0.562176,0.749568,0,-0.562176,0.749568,-0.187392,-0.562176,0.93696,0,-0.562176,0.93696,-0.187392,-0.562176,0.93696,0,-0.562176,0.93696,0,-0.562176,0.93696,0,-0.562176,0.749568,-0.187392,-0.562176,0.749568,0,-0.562176,0.749568,0,-0.562176,0.93696,0,-0.562176,0.93696,0,-0.562176,0.93696,0,-0.562176,0.93696,0,-0.562176,0.93696,0,-0.562176,0.93696,0,-0.562176,0.93696,0,-0.562176,0.93696,0,-0.562176,0.93696,0,-0.562176,0.93696,-0.187392,-0.562176,0.93696,-0.187392,-0.562176,0.93696,-0.187392,-0.562176,0.93696,-0.187392,-0.562176,0.749568,-0.187392,-0.562176,0.749568,0,-0.562176,0.749568,0,-0.562176,0.93696,0,-0.562176,0.93696,0,-0.562176,0.93696,0,-0.562176,0.93696,0,-0.562176,0.93696,0,-0.562176,0.93696,0,-0.562176,0.93696,0,-0.562176,0.93696,0,-0.562176,0.93696,-0.187392,-0.562176,0.93696,0,-0.562176,0.93696,0,-0.562176,0.93696,0,-0.374784,0.93696,0,-0.562176,0.93696,0,-0.562176,0.93696,0,-0.562176,0.93696,0,-0.562176,0.93696,-0.187392,-0.562176,0.93696,0,-0.562176,0.93696,0,-0.562176,0.93696,0,-0.562176,0.93696,0,-0.374784,0.93696,0,-0.562176,0.93696,0,-0.562176,0.93696,0,-0.562176,0.93696,0,-0.562176,0.93696,0,-0.562176,0.93696,0,-0.562176,0.93696,0,-0.562176,0.93696,0,-0.374784,0.93696,0,-0.562176,0.93696,0,-0.562176,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.562176,0.93696,0,-0.562176,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.562176,0.93696,0,-0.562176,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0,17.92,0,0,0,0,17.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1728658341000,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.562176,0.93696,0,-0.374784,0.93696,-0.187392,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.562176,0.93696,0,-0.562176,0.93696,0,-0.562176,0.93696,0,-0.374784,0.93696,0,-0.562176,0.93696,0,-0.562176,0.93696,0,-0.562176,0.93696,0,-0.562176,0.93696,0,-0.562176,0.93696,0,-0.562176,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.562176,0.93696,0,-0.562176,0.93696,0,-0.562176,0.93696,0,-0.562176,0.93696,-0.187392,-0.562176,0.93696,-0.187392,-0.562176,0.93696,0,-0.562176,0.93696,0,-0.562176,0.93696,0,-0.562176,0.93696,0,-0.562176,0.93696,0,-0.562176,0.93696,0,-0.562176,0.93696,0,-0.562176,0.93696,0,-0.562176,0,0,0,17.92,0,0,17.92,0,0,0,0,0,17.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.92,0,0,17.92,0,0,17.92,0,0
1728658342000,0.93696,0,-0.562176,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.562176,0.93696,0,-0.562176,0.93696,0,-0.374784,0.93696,0,-0.562176,0.93696,0,-0.562176,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.749568,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,17.92,0,0,0,0,0,0,0,0,-17.92,0,0,-17.92,0,0,-17.92,0,0,0,0,0,-17.92,0,0,-17.92,0,0,0,0,0,0,0,0,17.92,0,0,0,0,0,0,0,-17.92,0,0,0,0,0,0,0,0,0,-17.92,0,0,-17.92,0,0,-17.92,0,0
1728658343000,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,-0.187392,-0.374784,0.93696,-0.187392,-0.374784,-17.92,0,0,-17.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1728658344000,0.93696,-0.187392,-0.374784,0.93696,-0.187392,-0.374784,0.93696,-0.187392,-0.374784,0.93696,-0.187392,-0.374784,0.93696,-0.187392,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,-0.187392,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,-0.187392,-0.374784,0.93696,0,-0.374784,0.93696,-0.187392,-0.374784,0.93696,-0.187392,-0.374784,0.93696,-0.187392,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,-0.187392,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,-0.187392,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,-0.187392,-0.374784,0.93696,-0.187392,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,-0.187392,-0.374784,0.93696,0,-0.374784,0.93696,-0.187392,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.92,0,0,17.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.92,0,0
1728658345000,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,17.92,0,0,17.92,0,0,0,0,0,17.92,0,0,17.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1728658346000,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.92,0,0
1728658347000,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,17.92,0,0,17.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1728658348000,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
