time_trame,num_sv,hdop,error_gps,bpm,error_cardio,is_in_charge,battery,latitude_1,latitude_2,latitude_3,latitude_4,latitude_5,latitude_6,latitude_7,latitude_8,latitude_9,latitude_10,longitude_1,longitude_2,longitude_3,longitude_4,longitude_5,longitude_6,longitude_7,longitude_8,longitude_9,longitude_10,speed_1,speed_2,speed_3,speed_4,speed_5,speed_6,speed_7,speed_8,speed_9,speed_10,acc_x_1,acc_y_1,acc_z_1,acc_x_2,acc_y_2,acc_z_2,acc_x_3,acc_y_3,acc_z_3,acc_x_4,acc_y_4,acc_z_4,acc_x_5,acc_y_5,acc_z_5,acc_x_6,acc_y_6,acc_z_6,acc_x_7,acc_y_7,acc_z_7,acc_x_8,acc_y_8,acc_z_8,acc_x_9,acc_y_9,acc_z_9,acc_x_10,acc_y_10,acc_z_10,acc_x_11,acc_y_11,acc_z_11,acc_x_12,acc_y_12,acc_z_12,acc_x_13,acc_y_13,acc_z_13,acc_x_14,acc_y_14,acc_z_14,acc_x_15,acc_y_15,acc_z_15,acc_x_16,acc_y_16,acc_z_16,acc_x_17,acc_y_17,acc_z_17,acc_x_18,acc_y_18,acc_z_18,acc_x_19,acc_y_19,acc_z_19,acc_x_20,acc_y_20,acc_z_20,acc_x_21,acc_y_21,acc_z_21,acc_x_22,acc_y_22,acc_z_22,acc_x_23,acc_y_23,acc_z_23,acc_x_24,acc_y_24,acc_z_24,acc_x_25,acc_y_25,acc_z_25,acc_x_26,acc_y_26,acc_z_26,acc_x_27,acc_y_27,acc_z_27,acc_x_28,acc_y_28,acc_z_28,acc_x_29,acc_y_29,acc_z_29,acc_x_30,acc_y_30,acc_z_30,acc_x_31,acc_y_31,acc_z_31,acc_x_32,acc_y_32,acc_z_32,acc_x_33,acc_y_33,acc_z_33,acc_x_34,acc_y_34,acc_z_34,acc_x_35,acc_y_35,acc_z_35,acc_x_36,acc_y_36,acc_z_36,acc_x_37,acc_y_37,acc_z_37,acc_x_38,acc_y_38,acc_z_38,acc_x_39,acc_y_39,acc_z_39,acc_x_40,acc_y_40,acc_z_40,acc_x_41,acc_y_41,acc_z_41,acc_x_42,acc_y_42,acc_z_42,acc_x_43,acc_y_43,acc_z_43,acc_x_44,acc_y_44,acc_z_44,acc_x_45,acc_y_45,acc_z_45,acc_x_46,acc_y_46,acc_z_46,acc_x_47,acc_y_47,acc_z_47,acc_x_48,acc_y_48,acc_z_48,acc_x_49,acc_y_49,acc_z_49,acc_x_50,acc_y_50,acc_z_50,acc_x_51,acc_y_51,acc_z_51,acc_x_52,acc_y_52,acc_z_52,acc_x_53,acc_y_53,acc_z_53,acc_x_54,acc_y_54,acc_z_54,acc_x_55,acc_y_55,acc_z_55,acc_x_56,acc_y_56,acc_z_56,acc_x_57,acc_y_57,acc_z_57,acc_x_58,acc_y_58,acc_z_58,acc_x_59,acc_y_59,acc_z_59,acc_x_60,acc_y_60,acc_z_60,acc_x_61,acc_y_61,acc_z_61,acc_x_62,acc_y_62,acc_z_62,acc_x_63,acc_y_63,acc_z_63,acc_x_64,acc_y_64,acc_z_64,acc_x_65,acc_y_65,acc_z_65,acc_x_66,acc_y_66,acc_z_66,acc_x_67,acc_y_67,acc_z_67,acc_x_68,acc_y_68,acc_z_68,acc_x_69,acc_y_69,acc_z_69,acc_x_70,acc_y_70,acc_z_70,acc_x_71,acc_y_71,acc_z_71,acc_x_72,acc_y_72,acc_z_72,acc_x_73,acc_y_73,acc_z_73,acc_x_74,acc_y_74,acc_z_74,acc_x_75,acc_y_75,acc_z_75,acc_x_76,acc_y_76,acc_z_76,acc_x_77,acc_y_77,acc_z_77,acc_x_78,acc_y_78,acc_z_78,acc_x_79,acc_y_79,acc_z_79,acc_x_80,acc_y_80,acc_z_80,gyro_x_1,gyro_y_1,gyro_z_1,gyro_x_2,gyro_y_2,gyro_z_2,gyro_x_3,gyro_y_3,gyro_z_3,gyro_x_4,gyro_y_4,gyro_z_4,gyro_x_5,gyro_y_5,gyro_z_5,gyro_x_6,gyro_y_6,gyro_z_6,gyro_x_7,gyro_y_7,gyro_z_7,gyro_x_8,gyro_y_8,gyro_z_8,gyro_x_9,gyro_y_9,gyro_z_9,gyro_x_10,gyro_y_10,gyro_z_10,gyro_x_11,gyro_y_11,gyro_z_11,gyro_x_12,gyro_y_12,gyro_z_12,gyro_x_13,gyro_y_13,gyro_z_13,gyro_x_14,gyro_y_14,gyro_z_14,gyro_x_15,gyro_y_15,gyro_z_15,gyro_x_16,gyro_y_16,gyro_z_16,gyro_x_17,gyro_y_17,gyro_z_17,gyro_x_18,gyro_y_18,gyro_z_18,gyro_x_19,gyro_y_19,gyro_z_19,gyro_x_20,gyro_y_20,gyro_z_20,mag_x_1,mag_y_1,mag_z_1,mag_x_2,mag_y_2,mag_z_2,mag_x_3,mag_y_3,mag_z_3,mag_x_4,mag_y_4,mag_z_4,mag_x_5,mag_y_5,mag_z_5,mag_x_6,mag_y_6,mag_z_6,mag_x_7,mag_y_7,mag_z_7,mag_x_8,mag_y_8,mag_z_8,mag_x_9,mag_y_9,mag_z_9,mag_x_10,mag_y_10,mag_z_10,mag_x_11,mag_y_11,mag_z_11,mag_x_12,mag_y_12,mag_z_12,mag_x_13,mag_y_13,mag_z_13,mag_x_14,mag_y_14,mag_z_14,mag_x_15,mag_y_15,mag_z_15,mag_x_16,mag_y_16,mag_z_16,mag_x_17,mag_y_17,mag_z_17,mag_x_18,mag_y_18,mag_z_18,mag_x_19,mag_y_19,mag_z_19,mag_x_20,mag_y_20,mag_z_20
1727895144000,6,4.5,0,255,255,false,94,32.9254416,32.9254408,32.9254402,32.9254398,32.9254392,32.9254374,32.9254352,32.925434,32.9254338,32.9254336,-117.235257,-117.2352566,-117.2352558,-117.235254,-117.2352522,-117.2352478,-117.2352444,-117.23524,-117.2352384,-117.2352376,0.606,0.744,0.744,0.55,0.328,0.383,0.55,0.55,0.439,0.383,1.124352,0,-0.374784,1.124352,0,-0.374784,1.124352,0,-0.374784,1.124352,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,-0.187392,-0.374784,0.93696,-0.187392,-0.374784,0.93696,-0.187392,-0.374784,0.93696,-0.187392,-0.374784,0.749568,-0.187392,-0.374784,0.749568,-0.187392,-0.374784,0.749568,-0.187392,-0.374784,0.749568,-0.187392,-0.374784,0.749568,-0.187392,-0.374784,0.749568,-0.187392,-0.374784,0.749568,-0.187392,-0.374784,0.749568,-0.187392,-0.374784,0.749568,-0.187392,-0.374784,0.749568,-0.187392,-0.374784,0.749568,-0.187392,-0.374784,0.749568,-0.187392,-0.374784,0.749568,-0.187392,-0.374784,0.749568,-0.187392,-0.374784,0.749568,0,-0.374784,0.749568,0,-0.374784,0.749568,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,-0.187392,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,1.124352,0,-0.374784,1.124352,0,-0.374784,1.124352,0,-0.374784,1.124352,0,-0.374784,1.311744,0,-0.374784,1.311744,0,-0.374784,1.124352,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.749568,0,-0.374784,0.749568,0,-0.374784,0.749568,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.749568,0,-0.374784,0.749568,0,-0.374784,0.749568,0,-0.374784,0.749568,0,-0.374784,0.749568,0,-0.374784,0.749568,0,-0.374784,0.749568,0,-0.374784,0.749568,0,-0.374784,0.749568,0,-0.374784,0.749568,0,-0.374784,0.749568,0,-0.374784,0.749568,0,-0.374784,0.749568,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.749568,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,35.84,0,0,17.92,0,0,17.92,0,0,17.92,17.92,0,0,0,0,0,-17.92,0,17.92,-17.92,0,17.92,-17.92,0,17.92,-17.92,0,17.92,-17.92,0,17.92,-17.92,0,17.92,0,0,0,35.84,0,17.92,35.84,0,17.92,17.92,0,17.92,0,0,0,-17.92,0,0,-17.92,0,0,-17.92,0,0,-17.92,0,0.44544,0.44544,0.14848,0.44544,0.44544,0.14848,0.44544,0.44544,0.14848,0.44544,0.44544,0.14848,0.44544,0.44544,0.14848,0.44544,0.44544,0.14848,0.44544,0.44544,0.14848,0.29696,0.44544,0.29696,0.44544,0.29696,0.14848,0.44544,0.29696,0.14848,0.44544,0.29696,0.14848,0.44544,0.29696,0.14848,0.44544,0.29696,0.14848,0.44544,0.29696,0.14848,0.44544,0.29696,0.29696,0.29696,0.29696,0.29696,0.29696,0.29696,0.29696,0.29696,0.44544,0.29696,0.44544,0.29696,0.29696,0.44544,0.29696,0.14848
1727895145000,6,4.5,0,255,255,false,94,32.9254329,32.9254321,32.9254319,32.9254313,32.9254311,32.9254305,32.9254297,32.9254293,32.9254291,32.9254291,-117.2352379,-117.2352377,-117.2352375,-117.2352379,-117.2352371,-117.2352363,-117.2352361,-117.2352357,-117.2352343,-117.2352333,0.447,0.475,0.475,0.669,0.447,0.364,0.419,0.419,0.225,0.114,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,1.124352,0,-0.374784,1.124352,0,-0.374784,1.124352,0,-0.187392,1.124352,0,-0.187392,1.124352,0,-0.187392,1.124352,0,-0.187392,1.124352,0,-0.187392,0.93696,0,-0.187392,0.93696,0,-0.187392,0.93696,0,-0.187392,0.93696,0,-0.187392,0.93696,0,-0.187392,0.93696,0,-0.187392,0.93696,0,-0.187392,0.93696,0,-0.187392,0.93696,0,-0.187392,0.93696,0,-0.187392,0.93696,0,-0.187392,0.93696,0,-0.187392,0.93696,0,-0.187392,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,-0.187392,-0.374784,0.93696,-0.187392,-0.374784,0.93696,-0.187392,-0.187392,0.93696,-0.187392,-0.187392,0.93696,-0.187392,-0.187392,0.93696,0,-0.187392,0.93696,0,-0.187392,0.93696,0,-0.187392,0.749568,0,-0.187392,0.749568,0,-0.187392,0.749568,0,-0.187392,0.749568,0,-0.187392,0.93696,0,-0.187392,0.93696,-0.187392,-0.187392,1.124352,-0.187392,-0.374784,1.124352,0,-0.187392,1.124352,0,-0.187392,1.124352,0,-0.187392,0.93696,0,-0.187392,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,-0.187392,-0.374784,0.93696,-0.187392,-0.374784,0.93696,-0.187392,-0.374784,0.93696,0,-0.374784,0.749568,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.749568,0,-0.374784,0.749568,-0.187392,-0.374784,0.749568,-0.187392,-0.374784,0.749568,-0.187392,-0.187392,0.749568,-0.187392,-0.187392,0.749568,-0.187392,-0.187392,0.93696,-0.187392,-0.374784,0.93696,-0.187392,-0.374784,0.93696,-0.187392,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.749568,0,-0.374784,0.749568,0,-0.374784,0,-17.92,0,0,-17.92,0,0,-17.92,17.92,-17.92,-17.92,17.92,0,0,17.92,0,17.92,0,0,17.92,0,0,17.92,0,0,17.92,0,0,0,0,17.92,0,0,17.92,0,-17.92,17.92,-17.92,-17.92,17.92,17.92,-17.92,35.84,17.92,0,0,17.92,0,0,0,0,17.92,0,0,17.92,-17.92,0,0,0,0,0.44544,0.29696,0.14848,0.44544,0.29696,0.14848,0.44544,0.29696,0.14848,0.44544,0.29696,0.14848,0.44544,0.29696,0.14848,0.44544,0.29696,0.14848,0.44544,0.29696,0.14848,0.44544,0.29696,0.14848,0.29696,0.44544,0.14848,0.44544,0.29696,0.29696,0.29696,0.29696,0.29696,0.44544,0.29696,0.29696,0.44544,0.29696,0.29696,0.44544,0.29696,0.29696,0.44544,0.29696,0.29696,0.44544,0.29696,0.29696,0.29696,0.29696,0.44544,0.29696,0.29696,0.29696,0.29696,0.29696,0.44544,0.29696,0.29696,0.44544
1727895146000,6,4.5,0,255,255,false,94,32.9254287,32.9254289,32.9254289,32.9254291,32.9254291,32.9254293,32.9254295,32.9254281,32.9254285,32.9254285,-117.2352327,-117.2352319,-117.2352311,-117.2352295,-117.2352283,-117.2352275,-117.2352259,-117.2352241,-117.2352225,-117.2352221,0.075,0.019,0.075,0.214,0.353,0.381,0.519,0.603,0.686,0.519,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.749568,0,-0.374784,0.749568,0,-0.374784,0.749568,-0.187392,-0.374784,0.93696,-0.187392,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.187392,0.93696,0,-0.187392,0.93696,0,-0.187392,0.93696,0,-0.187392,0.93696,0,-0.187392,0.93696,0,-0.187392,0.93696,0,-0.187392,0.93696,0,-0.187392,0.749568,0,-0.187392,0.749568,0,-0.187392,0.749568,0,-0.187392,0.749568,0,-0.187392,0.749568,0,-0.187392,0.93696,0,-0.187392,0.749568,0,-0.187392,0.93696,0,-0.187392,0.93696,0,-0.187392,0.749568,0,-0.187392,0.749568,0,-0.187392,0.749568,0,-0.187392,0.749568,0,-0.187392,0.93696,0,-0.187392,0.93696,0,-0.187392,0.93696,0,-0.187392,0.93696,0,-0.187392,0.93696,0,-0.187392,0.93696,0,-0.187392,0.93696,0,-0.187392,0.93696,0,-0.187392,1.124352,0,-0.187392,1.124352,0,-0.187392,1.124352,0,-0.187392,1.124352,0,-0.187392,1.124352,0.187392,-0.374784,1.124352,0.187392,-0.374784,1.124352,0.187392,-0.374784,0.93696,0.187392,-0.374784,0.93696,0.187392,-0.374784,0.93696,0.187392,-0.562176,0.93696,0,-0.562176,0.93696,0,-0.562176,0.93696,0,-0.562176,0.93696,0,-0.562176,0.93696,0.187392,-0.562176,0.93696,0.187392,-0.562176,0.93696,0.187392,-0.562176,0.93696,0.187392,-0.374784,0.93696,0.187392,-0.374784,0.93696,0.187392,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.187392,0.93696,0,-0.187392,0.93696,0,-0.187392,0.93696,0,-0.187392,0.93696,0,-0.187392,0.93696,0.187392,-0.187392,0.93696,0.187392,-0.187392,0.749568,0,-0.187392,0.749568,0,-0.187392,0.749568,0,-0.374784,0.749568,0,-0.187392,0.93696,0,-0.187392,0.93696,0,-0.187392,0,0,17.92,0,0,17.92,0,-17.92,17.92,-35.84,0,17.92,0,0,17.92,-17.92,0,17.92,-35.84,0,17.92,-35.84,-17.92,17.92,-35.84,0,17.92,-53.76,0,17.92,-71.68,-17.92,35.84,-53.76,-17.92,35.84,-53.76,-17.92,53.76,-89.6,-17.92,35.84,-89.6,0,35.84,-125.44,0,35.84,-143.36,0,53.76,-143.36,0,71.68,-161.28,-17.92,71.68,-143.36,-17.92,53.76,0.29696,0.29696,0.29696,0.29696,0.29696,0.44544,0.29696,0.29696,0.44544,0.29696,0.29696,0.44544,0.29696,0.29696,0.44544,0.29696,0.29696,0.44544,0.29696,0.29696,0.29696,0.29696,0.29696,0.29696,0.44544,0.29696,0.29696,0.44544,0.29696,0.29696,0.29696,0.44544,0.14848,0.44544,0.44544,0.14848,0.44544,0.44544,0.14848,0.44544,0.44544,0,0.44544,0.44544,0,0.44544,0.44544,0,0.44544,0.44544,-0.29696,0.44544,0.59392,-0.29696,0.59392,0.44544,-0.44544,0.59392,0.44544,-0.59392
1727895147000,6,4.5,0,255,255,false,94,32.9254291,32.9254301,32.9254301,32.9254309,32.9254321,32.9254331,32.9254343,32.9254351,32.9254343,32.9254349,-117.2352215,-117.2352203,-117.2352197,-117.2352191,-117.2352187,-117.2352179,-117.2352177,-117.2352163,-117.2352153,-117.2352147,0.517,0.6,0.517,0.6,0.711,0.822,0.906,0.961,0.572,0.628,0.93696,0,-0.374784,0.749568,0,-0.374784,0.749568,0,-0.374784,0.749568,0,-0.374784,0.749568,0,-0.374784,0.749568,0,-0.374784,0.749568,0,-0.374784,0.749568,0,-0.374784,0.749568,0,-0.374784,0.749568,0,-0.374784,0.749568,0,-0.374784,0.749568,0,-0.374784,0.749568,0,-0.374784,0.749568,0,-0.187392,0.749568,0.187392,-0.187392,0.749568,0.187392,-0.187392,0.749568,0.187392,-0.187392,0.749568,0.187392,-0.187392,0.749568,0.187392,-0.374784,0.749568,0.187392,-0.374784,0.749568,0.187392,-0.374784,0.749568,0.187392,-0.374784,0.749568,0.187392,-0.374784,0.749568,0.374784,-0.374784,0.749568,0.374784,-0.374784,0.749568,0.562176,-0.374784,0.749568,0.562176,-0.374784,0.93696,0.562176,-0.562176,0.93696,0.562176,-0.562176,0.93696,0.562176,-0.562176,0.93696,0.562176,-0.374784,0.93696,0.374784,-0.562176,0.93696,0.374784,-0.374784,0.749568,0.374784,-0.562176,0.93696,0.374784,-0.562176,0.93696,0.374784,-0.562176,0.93696,0.374784,-0.562176,0.93696,0.187392,-0.374784,0.749568,0.187392,-0.562176,0.749568,0.187392,-0.562176,0.93696,0,-0.374784,0.93696,0,-0.374784,0.749568,0.187392,-0.187392,0.562176,0.187392,0,0.749568,0.187392,0,0.749568,0,0,0.93696,0,-0.187392,1.124352,-0.187392,-0.374784,1.124352,-0.187392,-0.187392,1.124352,-0.187392,0,1.311744,-0.187392,0.187392,1.311744,-0.374784,0,1.311744,-0.374784,0,1.311744,-0.562176,0.187392,1.87392,-0.749568,0.187392,2.248704,-1.499136,0.374784,2.248704,-1.311744,0.374784,2.061312,-0.562176,0.562176,2.623488,0,0.93696,3.560448,0.562176,0.749568,3.185664,1.686528,0.562176,1.87392,3.185664,0.374784,0.749568,3.185664,0.187392,0.187392,1.311744,0.187392,-0.749568,-1.311744,-2.623488,0.187392,-0.749568,-1.499136,1.124352,0.374784,0,1.499136,-0.562176,0.374784,0.562176,-1.311744,-0.374784,0.562176,-2.061312,-0.93696,0.374784,-2.998272,0.187392,0,-2.248704,0.562176,0,0.187392,0.374784,0.93696,1.499136,-0.562176,1.499136,1.124352,-1.686528,0.562176,0.374784,0,0.374784,0.374784,-0.374784,0.187392,0.187392,-0.749568,0.187392,0.187392,-0.562176,0.187392,0.374784,-0.749568,-125.44,0,53.76,-107.52,0,53.76,-71.68,0,35.84,-35.84,0,35.84,-17.92,-17.92,35.84,0,-17.92,17.92,-53.76,-17.92,0,-35.84,-17.92,0,-17.92,0,35.84,0,-17.92,53.76,0,-17.92,53.76,107.52,-53.76,89.6,322.56,-35.84,17.92,680.96,-53.76,-125.44,537.6,107.52,-358.4,161.28,143.36,-304.64,71.68,-125.44,-71.68,394.24,17.92,53.76,197.12,71.68,-143.36,179.2,53.76,-53.76,0.59392,0.44544,-0.7424,0.59392,0.44544,-0.7424,0.59392,0.44544,-0.7424,0.59392,0.44544,-0.7424,0.7424,0.44544,-0.7424,0.7424,0.44544,-0.89088,0.7424,0.29696,-0.89088,0.59392,0.44544,-1.03936,0.7424,0.44544,-0.89088,0.59392,0.29696,-1.03936,0.7424,0.29696,-1.03936,0.7424,0.29696,-1.03936,0.7424,0.14848,-1.03936,0.7424,0.29696,-1.03936,0.59392,0.29696,-0.7424,0.44544,0.59392,-0.14848,0.29696,0.59392,0.14848,0.29696,0.59392,0.44544,0.14848,0.29696,0.59392,0.14848,0.29696,0.7424
1727895148000,6,4.5,0,255,255,false,94,32.9254358,32.925436,32.925436,32.9254362,32.9254362,32.9254358,32.9254358,32.9254358,32.9254358,32.9254354,-117.2352136,-117.235213,-117.2352126,-117.2352124,-117.2352118,-117.2352112,-117.2352106,-117.2352104,-117.2352106,-117.2352114,0.728,0.672,0.589,0.422,0.394,0.367,0.45,0.394,0.339,0.422,0.562176,0,-0.749568,0.749568,0,-0.749568,0.749568,-0.187392,-0.749568,0.749568,-0.187392,-0.749568,0.562176,-0.187392,-0.749568,0.562176,-0.187392,-0.749568,0.562176,-0.187392,-0.749568,0.374784,0,-0.749568,0.562176,0,-0.749568,0.562176,0,-0.749568,0.562176,-0.187392,-0.749568,0.749568,-0.187392,-0.749568,0.749568,-0.187392,-0.749568,0.749568,-0.187392,-0.749568,0.749568,-0.187392,-0.749568,0.749568,-0.187392,-0.749568,0.749568,-0.187392,-0.749568,0.749568,-0.187392,-0.749568,0.749568,-0.187392,-0.749568,0.749568,0,-0.749568,0.749568,0,-0.749568,0.749568,0,-0.562176,0.749568,0,-0.562176,0.749568,0,-0.562176,0.749568,0,-0.562176,0.749568,0,-0.562176,0.749568,0,-0.562176,0.749568,0,-0.562176,0.749568,0,-0.562176,0.749568,0,-0.562176,0.749568,0,-0.562176,0.749568,0,-0.562176,0.749568,0.187392,-0.562176,0.749568,0.187392,-0.562176,0.749568,0.187392,-0.562176,0.749568,0.187392,-0.562176,0.749568,0.187392,-0.562176,0.749568,0.187392,-0.562176,0.749568,0.187392,-0.562176,0.749568,0.187392,-0.562176,0.749568,0.187392,-0.562176,0.749568,0.374784,-0.562176,0.749568,0.374784,-0.562176,0.749568,0.374784,-0.562176,0.749568,0.374784,-0.562176,0.749568,0.374784,-0.562176,0.749568,0.374784,-0.562176,0.749568,0.374784,-0.562176,0.749568,0.374784,-0.562176,0.749568,0.374784,-0.562176,0.749568,0.374784,-0.562176,0.749568,0.374784,-0.562176,0.749568,0.562176,-0.562176,0.749568,0.374784,-0.562176,0.749568,0.374784,-0.562176,0.749568,0.374784,-0.562176,0.749568,0.374784,-0.562176,0.562176,0.374784,-0.562176,0.749568,0.374784,-0.562176,0.749568,0.374784,-0.562176,0.749568,0.374784,-0.562176,0.749568,0.374784,-0.562176,0.749568,0.374784,-0.562176,0.749568,0.187392,-0.562176,0.749568,0.187392,-0.562176,0.749568,0.187392,-0.562176,0.749568,0.187392,-0.562176,0.749568,0.187392,-0.562176,0.749568,0.187392,-0.562176,0.749568,0.187392,-0.562176,0.749568,0.187392,-0.562176,0.749568,0.187392,-0.562176,0.749568,0,-0.562176,0.749568,0,-0.562176,0.749568,0,-0.562176,0.749568,0.187392,-0.562176,0.749568,0.187392,-0.562176,0.749568,0.187392,-0.562176,0.749568,0.187392,-0.374784,0.749568,0,-0.374784,107.52,0,17.92,71.68,0,0,71.68,0,0,71.68,-17.92,0,71.68,0,0,71.68,0,0,71.68,0,0,71.68,0,0,71.68,0,0,71.68,0,0,71.68,0,0,53.76,0,0,35.84,-17.92,0,17.92,-17.92,0,-17.92,-17.92,0,-53.76,-35.84,17.92,-89.6,-35.84,17.92,-107.52,-35.84,17.92,-89.6,-53.76,17.92,-107.52,-35.84,17.92,0.14848,0.14848,0.7424,0.14848,0.14848,0.89088,0,0,0.89088,0.14848,0,0.89088,0.14848,0,0.89088,0.14848,-0.14848,0.7424,0.14848,-0.14848,0.7424,0.14848,-0.29696,0.7424,0.14848,-0.29696,0.7424,0.14848,-0.29696,0.7424,0.14848,-0.44544,0.7424,0.14848,-0.44544,0.59392,0.14848,-0.44544,0.59392,0.14848,-0.59392,0.59392,0.14848,-0.44544,0.59392,0.14848,-0.44544,0.59392,0.14848,-0.44544,0.59392,0.14848,-0.44544,0.59392,0.14848,-0.29696,0.59392,0.29696,-0.29696,0.59392
1727895149000,6,4.5,0,255,255,false,94,32.9254347,32.9254341,32.9254333,32.9254325,32.9254317,32.9254313,32.9254307,32.9254301,32.9254293,32.9254287,-117.2352117,-117.2352121,-117.2352121,-117.2352127,-117.2352139,-117.2352139,-117.2352141,-117.2352147,-117.2352147,-117.2352149,0.364,0.503,0.586,0.669,0.669,0.669,0.725,0.836,0.781,0.781,0.93696,0,-0.374784,0.749568,0,-0.374784,0.749568,0,-0.374784,0.749568,0,-0.374784,0.749568,0,-0.374784,0.749568,0,-0.374784,0.749568,0,-0.374784,0.749568,0,-0.374784,0.749568,0,-0.374784,0.749568,0,-0.562176,0.749568,0,-0.562176,0.749568,0,-0.562176,0.749568,0,-0.562176,0.749568,0,-0.562176,0.749568,0,-0.562176,0.749568,0,-0.562176,0.749568,0.187392,-0.374784,0.562176,0.187392,-0.562176,0.562176,0.187392,-0.562176,0.749568,0.187392,-0.562176,0.93696,0,-0.562176,0.93696,0,-0.562176,0.93696,0,-0.562176,0.93696,0,-0.562176,1.124352,0,-0.374784,1.311744,0,-0.374784,1.311744,0,-0.374784,1.311744,0,-0.374784,1.311744,0,-0.374784,1.311744,0,-0.374784,1.311744,0,-0.374784,1.124352,0,-0.374784,1.124352,0.187392,-0.374784,1.124352,0.187392,-0.374784,0.93696,0.187392,-0.374784,0.93696,0.187392,-0.374784,1.124352,0.187392,-0.374784,1.124352,0,-0.374784,1.124352,0.187392,-0.374784,1.124352,0.187392,-0.374784,0.93696,0.187392,-0.374784,0.93696,0.187392,-0.374784,0.93696,0.187392,-0.374784,0.749568,0.187392,-0.374784,0.749568,0.187392,-0.187392,0.749568,0.187392,-0.187392,0.749568,0.187392,-0.187392,0.749568,0.187392,-0.374784,0.749568,0.187392,-0.374784,0.749568,0.187392,-0.374784,0.749568,0.187392,-0.374784,0.749568,0.187392,-0.374784,0.749568,0.187392,-0.374784,0.749568,0,-0.374784,0.749568,0.187392,-0.374784,0.749568,0.187392,-0.374784,0.749568,0.187392,-0.374784,0.749568,0.187392,-0.374784,0.749568,0.187392,-0.374784,0.749568,0.187392,-0.374784,0.749568,0.187392,-0.374784,0.749568,0.187392,-0.374784,0.749568,0.187392,-0.374784,0.93696,0.187392,-0.374784,0.93696,0.187392,-0.374784,0.93696,0.187392,-0.374784,0.93696,0.187392,-0.374784,0.93696,0.187392,-0.374784,0.93696,0.187392,-0.374784,0.749568,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.749568,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.749568,0,-0.374784,0.749568,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,0.93696,0,-0.374784,-107.52,-53.76,35.84,-89.6,-35.84,35.84,-89.6,-35.84,35.84,-71.68,-35.84,35.84,-53.76,-17.92,35.84,-71.68,-17.92,53.76,-71.68,0,35.84,-53.76,0,35.84,-53.76,35.84,17.92,-35.84,17.92,17.92,-35.84,17.92,17.92,-35.84,0,17.92,-35.84,-17.92,17.92,-17.92,-17.92,0,-35.84,-35.84,0,-35.84,-35.84,0,-35.84,-35.84,0,-17.92,-35.84,0,0,-35.84,0,0,-17.92,-17.92,0.14848,-0.14848,0.59392,0.29696,-0.14848,0.59392,0.29696,0,0.59392,0.29696,0,0.44544,0.29696,0,0.44544,0.29696,0,0.44544,0.29696,0,0.44544,0.29696,0,0.44544,0.29696,0.14848,0.44544,0.29696,0.14848,0.44544,0.29696,0.14848,0.44544,0.29696,0.14848,0.44544,0.29696,0.14848,0.44544,0.29696,0.14848,0.44544,0.29696,0.14848,0.44544,0.29696,0.14848,0.44544,0.44544,0.29696,0.29696,0.44544,0.29696,0.29696,0.44544,0.29696,0.14848,0.44544,0.29696,0.29696
